GameID,Team,Opponent,Player_Name,Attempts,Completions,Drives,Comp_Perc,Total_Yards,Total_Raw_AirYards,Total_Comp_AirYards,Yards_per_Att,Yards_per_Comp,Yards_per_Drive,Raw_AirYards_per_Att,Comp_AirYards_per_Att,Raw_AirYards_per_Comp,Comp_AirYards_per_Comp,Raw_AirYards_per_Drive,Comp_AirYards_per_Drive,PACR,TimesHit,TimesHit_per_Drive,Interceptions,TDs,Air_TDs,aPACR,Air_TD_Rate,TD_to_Int,Total_EPA,Success_Rate,EPA_per_Att,EPA_per_Comp,EPA_Comp_Perc,TD_per_Att,Air_TD_per_Att,Int_per_Att,TD_per_Comp,Air_TD_per_Comp,TD_per_Drive,Air_TD_per_Drive,Int_per_Drive,EPA_per_Drive,Total_WPA,Win_Success_Rate,WPA_per_Att,WPA_per_Comp,WPA_Comp_Perc,WPA_per_Drive,Total_Clutch_EPA,Clutch_EPA_per_Att,Clutch_EPA_per_Drive,airEPA_Comp,airEPA_Incomp,Total_Raw_airEPA,Raw_airEPA_per_Att,Raw_airEPA_per_Drive,epa_PACR,airEPA_per_Att,airEPA_per_Comp,airEPA_per_Drive,air_Success_Rate,air_Comp_Success_Rate,airWPA_Comp,airWPA_Incomp,Total_Raw_airWPA,wpa_PACR,Raw_airWPA_per_Att,Raw_airWPA_per_Drive,airWPA_per_Att,airWPA_per_Comp,airWPA_per_Drive,air_Win_Success_Rate,air_Comp_Win_Success_Rate,yacEPA_Comp,yacEPA_Drop,Total_yacEPA,yacEPA_per_Att,yacEPA_per_Comp,yacEPA_Rec_per_Drive,yacEPA_Drop_per_Drive,yacWPA_Comp,yacWPA_Drop,Total_yacWPA,yacWPA_per_Att,yacWPA_per_Comp,yacWPA_Comp_per_Drive,yacWPA_Drop_per_Drive,yac_Success_Rate,yac_Rec_Success_Rate,yac_Win_Success_Rate,yac_Comp_Win_Success_Rate
2010010900,PHI,DAL,D.McNabb,39,20,13,0.5128205128205128,306,398,138,7.846153846153846,15.3,23.53846153846154,10.205128205128204,3.5384615384615383,19.9,6.9,30.615384615384617,10.615384615384615,0.7688442211055276,6,0.46153846153846156,1,2,0,0.7562814070351759,0,2,1.755170119203481,0.4358974358974359,0.04500436203085849,0.8465920028881907,0.3410775320646219,0.05128205128205128,0,0.02564102564102564,0.1,0,0.15384615384615385,0,0.07692307692307693,0.13501308609257545,-0.0059107394169824745,0.48717948717948717,-1.5155742094826856e-4,0.010355355159453832,0.32900571135626033,-4.5467226284480575e-4,0.8550768351254919,0.021925047054499793,0.06577514116349938,4.027935201182166,21.855082470890547,25.883017672072715,0.6636671197967363,1.9910013593902087,0.0678116493772392,0.1032803897739017,0.2013967600591083,0.3098411693217051,0.6410256410256411,0.28205128205128205,0.056839947617170226,0.20815934464421526,0.26499929226138547,-0.02230473661473911,0.006794853647727832,0.020384560943183496,0.001457434554286416,0.002841997380858511,0.0043723036628592485,0.6666666666666666,0.28205128205128205,12.903904856581649,-37.03175240945088,-24.127847552869234,-0.6186627577658778,0.6451952428290825,0.9926080658908961,-2.8485963391885294,0.1502671555719064,-0.42117718725027437,-0.27091003167836797,-0.006946411068676102,0.00751335777859532,0.011559011967069722,-0.03239824517309803,0.38461538461538464,0.3333333333333333,0.4358974358974359,0.3076923076923077
2010010900,DAL,PHI,T.Romo,35,23,10,0.6571428571428571,244,172,88,6.9714285714285715,10.608695652173912,24.4,4.914285714285715,2.5142857142857142,7.478260869565218,3.8260869565217392,17.2,8.8,1.4186046511627908,3,0.3,1,2,1,1.3895348837209303,0.5,2,15.511708918019899,0.5142857142857142,0.4431916833719971,1.0262214460130734,0.6455074717922178,0.05714285714285714,0.02857142857142857,0.02857142857142857,0.08695652173913043,0.043478260869565216,0.2,0.1,0.1,1.55117089180199,0.49321554961776076,0.6,0.014091872846221737,0.027966829688406473,0.7658526870427781,0.04932155496177608,1.151348583997465,0.032895673828499006,0.1151348583997465,-0.3796512607819411,7.11160873844725,6.731957477665309,0.19234164221900882,0.6731957477665309,2.304189972899156,-0.010847178879484031,-0.01650657655573657,-0.03796512607819411,0.42857142857142855,0.2571428571428571,0.047829360325690795,0.13772617222669586,0.18555553255238666,2.6580482017075644,0.005301586644353905,0.018555553255238666,0.0013665531521625941,0.0020795374054648173,0.004782936032569079,0.45714285714285713,0.2857142857142857,23.98274451908263,-15.202993078728042,8.77975144035459,0.25085004115298826,1.04272802256881,2.398274451908263,-1.5202993078728042,0.5954077225076582,-0.287747705442284,0.3076600170653741,0.008790286201867831,0.02588729228294166,0.05954077225076582,-0.0287747705442284,0.6,0.5428571428571428,0.6285714285714286,0.5428571428571428
2010010901,CIN,NYJ,C.Palmer,36,18,10,0.5,159,287,91,4.416666666666667,8.833333333333334,15.9,7.972222222222222,2.5277777777777777,15.944444444444445,5.055555555555555,28.7,9.1,0.554006968641115,2,0.2,1,1,0,0.46689895470383275,0,1,-6.77847448916743,0.4166666666666667,-0.18829095803242862,0.5491288727744352,0.2704169426297428,0.027777777777777776,0,0.027777777777777776,0.05555555555555555,0,0.1,0,0.1,-0.677847448916743,-0.24376181855524437,0.3333333333333333,-0.006771161626534566,0.013725468147100087,0.24241668444101416,-0.024376181855524436,-0.5369076861726617,-0.014914102393685048,-0.05369076861726617,1.5183750834333212,18.037985013091998,19.55636009652532,0.5432322249034811,1.955636009652532,-0.3466122762983791,0.04217708565092559,0.08435417130185117,0.15183750834333212,0.6388888888888888,0.25,0.02770664126608821,0.7210619578519917,0.7487685991180799,-0.32555026859079517,0.020799127753279998,0.074876859911808,7.696289240580059e-4,0.0015392578481160117,0.002770664126608821,0.6111111111111112,0.25,8.365944626506515,-34.700779212199265,-26.33483458569275,-0.7315231829359097,0.46477470147258415,0.8365944626506515,-3.4700779212199264,0.21935178538171335,-1.2118822030550376,-0.9925304176733243,-0.027570289379814563,0.012186210298984075,0.021935178538171334,-0.12118822030550376,0.3888888888888889,0.3611111111111111,0.3888888888888889,0.3611111111111111
2010010901,NYJ,CIN,M.Sanchez,15,12,6,0.8,182,153,94,12.133333333333333,15.166666666666666,30.333333333333332,10.2,6.266666666666667,12.75,7.833333333333333,25.5,15.666666666666666,1.1895424836601307,1,0.16666666666666666,0,1,0,1.3202614379084967,0,Inf,12.94588973861286,0.6,0.863059315907524,1.3636487904190988,0.65895895670273,0.06666666666666667,0,0,0.08333333333333333,0,0.16666666666666666,0,0,2.1576482897688103,0.3904607245282676,0.6,0.026030714968551173,0.042271996658195025,0.6707411095845113,0.06507678742137793,1.2495689415366407,0.08330459610244272,0.20826149025610677,4.570426832311524,4.425994286127082,8.996421118438606,0.599761407895907,1.4994035197397677,1.4390044183324884,0.3046951221541016,0.380868902692627,0.761737805385254,0.6,0.4666666666666667,0.14144777491465405,0.14012959651408724,0.2815773714287413,1.3866907079466126,0.018771824761916085,0.04692956190479022,0.009429851660976936,0.01178731457622117,0.02357462915244234,0.6,0.4666666666666667,11.793358652717663,-7.843890032543409,3.9494686201742537,0.2632979080116169,0.9827798877264718,1.9655597754529437,-1.3073150054239016,0.36581618498368623,-0.25693283188415994,0.10888335309952629,0.007258890206635086,0.030484682081973854,0.06096936416394771,-0.04282213864735999,0.4666666666666667,0.4666666666666667,0.5333333333333333,0.4666666666666667
2010011000,GB,ARI,A.Rodgers,42,28,11,0.6666666666666666,441,421,224,10.5,15.75,40.09090909090909,10.023809523809524,5.333333333333333,15.035714285714286,8,38.27272727272727,20.363636363636363,1.0475059382422802,5,0.45454545454545453,1,4,1,1.1306413301662708,0.25,4,17.858134692171447,0.6190476190476191,0.4251936831469392,1.2108593312233638,0.5273862970635322,0.09523809523809523,0.023809523809523808,0.023809523809523808,0.14285714285714285,0.03571428571428571,0.36363636363636365,0.09090909090909091,0.09090909090909091,1.6234667901974043,0.5759952862295885,0.5952380952380952,0.013714173481656869,0.032013607749431176,0.5731558092470023,0.0523632078390535,1.2227657204292433,0.0291134695340296,0.11116052003902212,15.903348870989257,19.111331599412306,35.014680470401565,0.8336828683428944,3.183152770036506,0.5100184965922279,0.3786511635949823,0.5679767453924734,1.4457589882717505,0.7857142857142857,0.4523809523809524,0.41808254017923,0.3527388308644313,0.7708213710436613,0.7472487243701014,0.01835288978675384,0.0700746700948783,0.009954346194743571,0.014931519292115359,0.038007503652657273,0.8095238095238095,0.47619047619047616,18.000712403264927,-35.157258181495045,-17.156545778230118,-0.4084891851959552,0.6428825858308903,1.6364284002968115,-3.196114380135913,0.47829847680484294,-0.6731245616189158,-0.19482608481407285,-0.004638716305096972,0.01708208845731582,0.04348167970953118,-0.061193141965355975,0.5476190476190477,0.5476190476190477,0.4523809523809524,0.4523809523809524
2010011000,ARI,GB,K.Warner,33,29,10,0.8787878787878788,382,278,211,11.575757575757576,13.172413793103448,38.2,8.424242424242424,6.393939393939394,9.586206896551724,7.275862068965517,27.8,21.1,1.3741007194244603,3,0.3,0,5,1,1.7338129496402879,0.2,Inf,24.46183447431299,0.7878787878787878,0.7412677113428179,0.9660989030112371,0.5854346335726276,0.15151515151515152,0.030303030303030304,0,0.1724137931034483,0.034482758620689655,0.5,0.1,0,2.446183447431299,1.0586481217581232,0.8181818181818182,0.03208024611388252,0.04048273792087513,0.8016288856914953,0.10586481217581231,1.268957547065032,0.03845325900197067,0.12689575470650322,1.9336440783025792,7.151967475559708,9.085611553862286,0.2753215622382511,0.9085611553862286,2.6923707148710627,0.058595275100078156,0.06667738201043377,0.19336440783025793,0.6666666666666666,0.5454545454545454,0.3301029109447024,0.19283944677299764,0.5229423577177,2.02440690859013,0.015846738112657577,0.052294235771770003,0.01000311851347583,0.011382858998093185,0.03301029109447024,0.7272727272727273,0.6060606060606061,26.0832241090233,-10.707001188572594,15.376222920450704,0.4659461491045668,0.8994215210008034,2.6083224109023297,-1.0707001188572594,0.8438964887606766,-0.30819072472025333,0.5357057640404232,0.016233508001224948,0.02909987892278195,0.08438964887606766,-0.03081907247202533,0.7575757575757576,0.7575757575757576,0.7575757575757576,0.7575757575757576
2010011001,NE,BAL,T.Brady,42,23,13,0.5476190476190477,154,282,93,3.6666666666666665,6.695652173913044,11.846153846153847,6.714285714285714,2.2142857142857144,12.26086956521739,4.043478260869565,21.692307692307693,7.153846153846154,0.5460992907801419,1,0.07692307692307693,3,2,2,0.20921985815602837,1,0.6666666666666666,-20.11215999711318,0.3333333333333333,-0.4788609523122186,0.4887924042619818,0.2129381322375856,0.047619047619047616,0.047619047619047616,0.07142857142857142,0.08695652173913043,0.08695652173913043,0.15384615384615385,0.15384615384615385,0.23076923076923078,-1.5470892305471677,-0.2455855164679959,0.35714285714285715,-0.00584727420161895,0.002401899081178965,0.10910580194466296,-0.018891193574461222,-0.9778484367418505,-0.023282105636710727,-0.07521911051860389,3.3324549929662015,15.395446562690644,18.727901555656846,0.44590241799182967,1.4406078119736034,-1.073914230985383,0.07934416649919528,0.14488934752026963,0.2563426917666309,0.4523809523809524,0.19047619047619047,-0.010201476954729094,0.17806526495361166,0.16786378799888257,-1.4630047337525274,0.003996756857116252,0.01291259907683712,-2.428923084459308e-4,-4.435424762925693e-4,-7.847289965176226e-4,0.47619047619047616,0.19047619047619047,7.9097703050593795,-46.749831857829406,-38.840061552770024,-0.9247633703040482,0.3439030567417122,0.6084438696199522,-3.5961409121407235,0.06544515582184529,-0.4788944602887238,-0.4134493044668785,-0.009844031058735202,0.0028454415574715344,0.005034242755526561,-0.036838035406824905,0.2857142857142857,0.2857142857142857,0.2619047619047619,0.2619047619047619
2010011001,BAL,NE,J.Flacco,10,4,7,0.4,34,118,21,3.4,8.5,4.857142857142857,11.8,2.1,29.5,5.25,16.857142857142858,3,0.288135593220339,0,0,1,0,0,-0.09322033898305085,NaN,0,-7.863621587600153,0.3,-0.7863621587600153,0.7996688191425187,0.19349732348453727,0,0,0.1,0,0,0,0,0.14285714285714285,-1.1233745125143075,-0.08374467252185358,0.3,-0.008374467252185358,0.009339908975011607,0.20227093710680988,-0.011963524645979082,-0.2877274778359517,-0.02877274778359517,-0.04110392540513596,1.1038408802859843,7.427171441754461,8.531012322040445,0.8531012322040444,1.2187160460057778,-0.921768869948055,0.11038408802859842,0.27596022007149607,0.15769155432656917,0.7,0.2,0.013550410395181789,0.050779580842843286,0.06432999123802507,-1.3017982889503739,0.006432999123802507,0.009189998748289296,0.0013550410395181788,0.0033876025987954472,0.0019357729135973984,0.7,0.2,2.0948343962840905,-18.48946830592469,-16.394633909640596,-1.6394633909640597,0.5237085990710226,0.29926205661201294,-2.6413526151320985,0.02380922550486464,-0.1718838892647433,-0.14807466375987866,-0.014807466375987866,0.00595230637621616,0.003401317929266377,-0.024554841323534755,0.1,0.1,0.1,0.1
2010011600,IND,BAL,P.Manning,44,30,10,0.6818181818181818,246,367,168,5.590909090909091,8.2,24.6,8.340909090909092,3.8181818181818183,12.233333333333333,5.6,36.7,16.8,0.670299727520436,5,0.5,1,2,2,0.6566757493188011,1,2,12.653558033011693,0.5909090909090909,0.2875808643866294,0.8731782002657795,0.5848739151108202,0.045454545454545456,0.045454545454545456,0.022727272727272728,0.06666666666666667,0.06666666666666667,0.2,0.2,0.1,1.2653558033011694,0.37684079150460087,0.5909090909090909,0.008564563443286384,0.02243851163775211,0.6185065415407949,0.037684079150460084,0.8233451652349288,0.018712390118975655,0.08233451652349288,8.34356902950538,24.95691556204139,33.30048459154677,0.7568291952624265,3.330048459154677,0.37998119811817277,0.189626568852395,0.27811896765017935,0.834356902950538,0.6590909090909091,0.36363636363636365,0.1796690378400279,0.4465140701692364,0.6261831080092644,0.6018060638886246,0.014231434272937826,0.06261831080092643,0.004083387223636998,0.00598896792800093,0.017966903784002793,0.6590909090909091,0.36363636363636365,17.851776978468003,-38.49870353700308,-20.64692655853508,-0.46924833087579726,0.5950592326156001,1.7851776978468004,-3.8498703537003083,0.4934863112925354,-0.7428286277971988,-0.24934231650466343,-0.005666870829651441,0.01644954370975118,0.04934863112925354,-0.07428286277971988,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5454545454545454
2010011600,BAL,IND,J.Flacco,35,20,10,0.5714285714285714,189,194,47,5.4,9.45,18.9,5.542857142857143,1.3428571428571427,9.7,2.35,19.4,4.7,0.9742268041237113,2,0.2,2,0,0,0.5103092783505154,NaN,0,-5.648394970376841,0.4,-0.1613827134393383,0.7192564001715218,0.35062584488187637,0,0,0.05714285714285714,0,0,0,0,0.2,-0.5648394970376841,-0.05781759001275577,0.34285714285714286,-0.0016519311432215934,0.011129244496589042,0.3439265260219112,-0.005781759001275577,0.1381008852336368,0.003945739578103909,0.01381008852336368,-5.913786370377507,14.90441269834141,8.990626327963902,0.25687503794182576,0.8990626327963902,-0.6282537794734515,-0.16896532486792878,-0.29568931851887537,-0.5913786370377507,0.4857142857142857,0.14285714285714285,-0.042055148993194943,0.25252914854623376,0.2104739995530388,-0.2747018165452114,0.006013542844372537,0.02104739995530388,-0.0012015756855198556,-0.002102757449659747,-0.004205514899319494,0.42857142857142855,0.11428571428571428,20.298914373807943,-34.93793567214868,-14.639021298340742,-0.41825775138116406,1.0149457186903972,2.0298914373807944,-3.493793567214868,0.2646400389249758,-0.5329316284907704,-0.2682915895657946,-0.0076654739875941305,0.01323200194624879,0.02646400389249758,-0.053293162849077036,0.5428571428571428,0.4857142857142857,0.4857142857142857,0.42857142857142855
